pathway,pval,padj,log2err,ES,NES,size,leadingEdge,term,comparison_family,group1,group2,tissue,day,celltype,gs_id,parentTerm,Mtb
GO:0006402,1.6708063096194795e-4,0.01056424537696458,0.5188480777437918,-0.1348220827107161,-2.328248068072699,178,"Magohb,Zc3h12d,Zfp36l1,Rbm8a,Brf1,Zfp36l2,Cirbp,Dhx9,Exosc3,Cnot2,Prr5l,Cnot6,Exosc7,Dcps,Rbm10,Hnrnpd,Ttc5,Secisbp2,Hbs1l,Xrn2,Mtor,Cnot6l,Ythdf3,Lsm7,Eif4enif1,Tent5a,Gtpbp1,Apex1,Srsf1,Hnrnpu,Lsm6,Snd1,Hnrnpr,Lsm1,Parn,Ybx1,Atm,Tent4a,Pnpt1,Mtpap,Ago1,Dcp1b,Pan3,Tardbp,Fus,Fxr2,Edc3,Exosc5,Senp1,Thrap3,Zcchc7,Exosc8,Supv3l1,Nbas,Btg2,Pum1,Ssb,Khsrp,Upf2,Paip1,Magoh,Ythdf1,Ncbp1,Syncrip,Eif3e,Dicer1,Eif4a3,Tut4,Caprin1,Pnrc2,Fto,Tent2,Tut7,Smg7,Ptbp1,Hnrnpa0,Cnot3,Ythdf2,Mov10,Cnot8,Apobec1,Rbm33,Tnrc6b,Csde1,Dcp2,Myd88,Zfp36,Pcid2,Fxr1,Pum2,Dhx36,Elavl1,Patl1,Tnrc6a,Ddx5,Cnot1,Smg1,Fam76b,Rc3h2,Pabpc4,Etf1,Fmr1,Taf15,Dcp1a,Cnot7,Traf2,Rock1,Zc3h14,Mapkapk2,Exosc9,Rbm38,Rnps1,Mettl16,Hnrnpc,Fastk,Xrn1,Lsm4,Pde12,Gas5,Arid5a",mRNA catabolic process,mtb,pos,neg,mln,28,iMO2,GO:0006402,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",NA
GO:0000288,1.692051836235801e-4,0.01060020720927447,0.5188480777437918,-0.2965807138435112,-2.5953075052098833,43,"Zfp36l1,Zfp36l2,Dhx9,Cnot2,Cnot6,Dcps,Hnrnpd,Cnot6l,Eif4enif1,Hnrnpu,Lsm1,Parn,Ybx1,Tent4a,Dcp1b,Pan3,Btg2,Paip1,Syncrip,Caprin1,Cnot3,Cnot8,Tnrc6b,Csde1,Dcp2,Zfp36,Dhx36,Patl1,Tnrc6a,Cnot1,Rc3h2,Dcp1a,Cnot7","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",mtb,pos,neg,mln,28,iMO2,GO:0000288,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",NA
GO:0070661,1.6935141575510768e-4,0.01060020720927447,0.5188480777437918,0.21510976830479603,2.098199017272473,184,"Gpnmb,Il1a,Il12a,Cd38,Ccl5,Arg2,Lipa,Il20rb,Pdcd1lg2,Malt1,Cd1d1,Cd40,Il4i1,Slc11a1,Vcam1,Twsg1,Lgals3,Gstp1,H2-T23,Bcl2l1,Mif,Bst1,Tcirg1,Sdc4,Anxa1,Cdkn1a,Lilrb4a,Cd274,Blm,Cd81,Il1b,Cxcr4,Cd37,Cfb,Fkbp1b,Irgm1,Tbk1,Ebi3,Ripk3,Irf1,Itgb2,Glmn,Bcl2,Slfn2,Armc5,Slc4a2,Cd74,Cblb,Il27,Fcgr2b,Nck1,Csf2rb",leukocyte proliferation,mtb,pos,neg,mln,28,iMO2,GO:0070661,mononuclear cell proliferation,NA
GO:0051236,1.726892702817491e-4,0.01075508775314733,0.5188480777437918,-0.17995902106667494,-2.443681003070406,105,"Magohb,Zfp36l1,Rbm8a,Nup153,Dhx9,Cetn2,Lrpprc,Thoc7,Hsf1,Hhex,Sec13,Setd2,Atr,Nsun2,Hnrnpa2b1,Kpnb1,Rae1,Ddx39b,Ncbp3,Xpo1,Srsf1,Ybx1,Atm,Xpo5,Terf1,Khdrbs1,Pnpt1,Sem1,Fxr2,Srsf7,Srsf3,Ddx19a,Thoc3,Alyref,Ssb,Cetn3,Khsrp,Magoh,Ncbp1,Hnrnpa1,Eif4a3,Nxt1,Nup50,Sarnp,Nup54,Nup188,Iws1,Chtop,Nup88,Parp11,Poldip3,Mrpl18,Rbm33,Cpsf6,Slbp,G3bp2,Zfp36,Pcid2,Tomm20,Fxr1,Wnk1,Phax,Nup98,Tgfbr2,Zc3h3,Nup160,Ythdc1,Fmr1,Eif4e,Nup93,Ran,Eny2,Gle1,Ranbp2,Hnrnpa3,Seh1l,Thoc2,Ahctf1,Tpr,Fyttd1,Casc3,Sidt2,Ckap5,Senp2,Supt6,Thoc1,Htt,Tnks,Pabpn1,Thoc6,Nup214",establishment of RNA localization,mtb,pos,neg,mln,28,iMO2,GO:0051236,RNA localization,NA
GO:0002181,1.612449405890237e-20,1.5592385754958592e-16,1.1690699667610949,-0.4225020809587034,-5.514754187583754,108,"Rpl5,Cnbp,Rps14,Rpl14,Rps4x,Rps29,Eif3m,Rps3a1,Rpl38,Rpl27,Rps26,Rps9,Rpl9,Rps10,Ybx1,Rpl7,Eif2s2,Rpl35a,Rps7,Rpl24,Rps24,Rps11,Rpsa,Rps2,Hnrnpd,Eif3i,Rpl15,Rps5,Rps6,Rps15,Rpl37a,Rps28,Rpl32,Rpl12,Rpl23a,Rps8,Etf1,Rps16,Rplp0,Rplp1,Rpl36,Rpl13,Rps3,Eif3h,Rps20,Rpl6,Rps18,Rpl13a,Rpl37,Rpl18,Rpl4,Rpl18a,Rpl8,Eif4h,Rps23,Rpl28,Rpl26,Rps12,Rpl30,Eif4a1,Rps27a,Rpl3,Rps15a,Rpl27a,Rpl19,Rpl10a,Rps19,Eif3c,Pabpc1,Rpl41,Rpl7a,Rpl35,Rplp2,Csde1,Sh3bgrl,Hnrnpu,Rpl22,Rpl11,Rps21,Rps13,Rpl34,Rpl17,Fau",cytoplasmic translation,mtb,pos,neg,mln,28,iMO3,GO:0002181,cytoplasmic translation,NA
GO:0140236,1.5419645068711677e-15,7.455398390722096e-12,1.0175447973098848,-0.5633978714996003,-4.882900744208719,47,"Rpl5,Rps14,Rpl14,Rpl38,Rpl27,Rps26,Rpl9,Rps10,Rpl7,Rpl35a,Rpl24,Rps24,Rps11,Rpl15,Rps5,Rpl37a,Rps28,Rpl32,Rpl12,Rpl23a,Rps16,Rpl36,Rpl13,Rpl6,Rpl13a,Rpl37,Rpl4,Rpl8,Rpl28,Rpl26,Rps12,Rps27a,Rps15a,Rpl27a,Rpl10a,Rpl7a,Rpl35,Rplp2,Rpl22,Rpl34,Rpl17,Rpl29,Rpl36a,Rpl23,Rpl10,Uba52",translation at presynapse,mtb,pos,neg,mln,28,iMO3,GO:0140236,cytoplasmic translation,NA
GO:0140241,2.8269510970438635e-14,6.83415427710354e-11,0.9759946830643196,-0.5347215242386636,-4.6647397713109084,48,"Rpl5,Rps14,Rpl14,Rpl38,Rpl27,Rps26,Rpl9,Rps10,Rpl7,Rpl35a,Rpl24,Rps24,Rps11,Rpl15,Rps5,Rpl37a,Rps28,Rpl32,Rpl12,Rpl23a,Rps16,Rpl36,Rpl13,Rpl6,Rpl13a,Rpl37,Rpl4,Rpl8,Rpl28,Rpl26,Rps12,Rps27a,Rps15a,Rpl27a,Rpl10a,Rpl7a,Rpl35,Rplp2,Rpl22,Rpl34,Rpl17,Rpl29,Rpl36a,Rpl23,Rpl10,Uba52",translation at synapse,mtb,pos,neg,mln,28,iMO3,GO:0140241,cytoplasmic translation,NA
GO:0140242,2.8269510970438635e-14,6.83415427710354e-11,0.9759946830643196,-0.5347215242386636,-4.6647397713109084,48,"Rpl5,Rps14,Rpl14,Rpl38,Rpl27,Rps26,Rpl9,Rps10,Rpl7,Rpl35a,Rpl24,Rps24,Rps11,Rpl15,Rps5,Rpl37a,Rps28,Rpl32,Rpl12,Rpl23a,Rps16,Rpl36,Rpl13,Rpl6,Rpl13a,Rpl37,Rpl4,Rpl8,Rpl28,Rpl26,Rps12,Rps27a,Rps15a,Rpl27a,Rpl10a,Rpl7a,Rpl35,Rplp2,Rpl22,Rpl34,Rpl17,Rpl29,Rpl36a,Rpl23,Rpl10,Uba52",translation at postsynapse,mtb,pos,neg,mln,28,iMO3,GO:0140242,cytoplasmic translation,NA
GO:0032501,1.749634203374067e-11,3.3837925493254464e-8,0.8634153916066928,0.2483576418500249,2.1838260221160275,916,"Apoe,Cfb,C3,Pla2g7,Acsl1,Mmp14,Sgk1,Ccl5,Vmp1,Nrp2,Slc7a11,Tnfaip2,Mir142hg,Csf1r,Ctsb,Adam17,Gbp7,Dnmt3a,Sirpa,Sod2,Setd5,Tbxas1,Ptgs2,Tpi1,Myo1f,Clec4n,Braf,Trim30a,Rreb1,Rnf213,Capg,Taok1,Hif1a,Zc3hav1,Pag1,Ninj1,Lamp1,Lipa,Crlf2,Nfe2l2,Cnot4,Tmod3,Sumo1,Ncoa1,Cflar,Sh3kbp1,Stk3,Smim14,Cebpb,Clasp2,Snx5,Grn,Mitf,Mif,Nptn,Dleu2,Eno1,Calhm6,Zswim6,Fcgr2b,Tnfrsf1b,Macf1,Txnrd1,Ikzf1,Kif13b,Tmbim4,Rab7,Map4,Rac2,Slc11a1,Nf1,Rtn3,Taok3,Myo1e,Ilrun,Pkm,Gapdh,Cd40,Sgpl1,Gna13,Cstb,Anxa5,Tcf12,Lrrk2,Numb,Sh3glb1,Mapre2,Stx4a,Ptk2b,Gpd2,Kdm2a,Prkar1a,Plcl2,Wasf2,Jun,Aldoa,Cyld,Eif6,Rab1a,Psmb10,Abcc1,Ptpra,Procr,H2-T23,Kmt2c,P2rx4,Anxa3,Emb,Aco2,Klf7,Vdac1,Cd38,Mdm2,Ythdf3,Hk2,Sorl1,Icam1,Cbl,Mafb,Lpl,Cybb,Scarb2,Ppp3ca,Sema4d,Rbm47,Glg1,Cast,Rnf216,Fto,Casp4,Mapkapk2,Man2a1,Tmem106a,Sdc1,Zeb2,Lgals3,Zmiz1,Zzef1,Abi1,Dnajb6,Vcam1,Il1b,Ambra1,Pla2g4a,Pbrm1,Bptf,Adap2,N4bp1,Dock11,Tpd52,Malt1,Snx10,Ifi204,Nck1,Gsk3b,Mapk1,Brd2,Pds5a,Sec24b,Btbd9,Hexa,Vti1a,Ctsz,Tnfaip3,Fbxw11,Abr,Arid1a,Plekha1,Pkn2,Dock5,Atp2b1,H2-D1,Kif5b,Lmo4,Vps13b,Prdx5,Gclm,Tnrc6c,Pten,Ubash3b,Klf13,Traf3,Wwox,Atf7,Tlr2,Pibf1,Phf14,Dym,Litaf,Nckap1l,Entpd1,Trpm7,Sdc4,Lrrfip2,Sqstm1,Ywhag,Lgmn,Crebbp,Mib1,Brd1,Rap1gds1,Usp25,Hectd1,Rapgef2,Rere,Lacc1,Atp8a1,Vps13a,Irf2bp2,Rptor,B3gnt2,Il15ra,Xdh,Slc2a1,Setd3,Ppm1b,Klf6,Dram2,Bhlhe40,Fabp5,Exoc4,Gls,Asah1,Gnaq,Anxa4,Nfat5,Nisch,Ctss,Sdcbp,Itgb1,Chmp4b,Celf1,Pik3cb,Gnb1,Soat1,Ccdc88a,Ggnbp2,Abi3,Tnfrsf1a,Mbtd1,Erbin,Mndal,Il10ra,Nrros,Arid5b,Ptpn6,Atg5,Axl,Trpm2,Fubp1,Ctcf,Cd80,Aplp2,Rftn1,Ankrd17,Pirb,Ptbp3,Rheb,Smurf2,Dis3l2,Usp9x,Birc6,Arfgef1,Vsir,Naa15,Sik3,Nfkbiz,Adam10,Fkbp8,Ptafr,Clec2d,Rnf7,Ldlrad4,Pebp1,Tgfbi,Ash1l,Pacs1,Foxn3,Ctsh,Kdm7a,Eea1,Nedd4l,Grb2,Lilrb4a,Phlpp1,App,Syk,Tmed10,Retreg1,Clasp1,Kdm5a,Ncf2,Cmtm7,Mtpn,Stag2,Smc1a,Pgk1,Mecp2,Ncoa3,Phf21a,Hexb,Trpc4ap,Pkn1,Slamf8,Ap3b1,Crebrf,Pnp,Nampt,Cd63,Snx3,Bcas3,Pi4ka,Ripor2,Strap,Arf1,Pias1,Akap9,Fryl,Srgap2,Rab10,Map3k3,Kidins220,C1qc,Nlrp3,Anpep,Kif1b,Tyrobp,Tra2b,Cul3,Suco,Dennd1b,Vav1,Tab2,Kat6a,Ncoa6,H2-DMb1,Gpx4,Xrn2,Apc,Ifngr2,Igtp,Atf2,Pitpna,Fbxl17,Myh9,Prex1,Kmt2a,Cblb,Aldh2,Senp2,Mdm4,Cd300lf,Rbbp8,Chd4,Map4k4,Stat3,Map2k2,Rnf111,Ccr5,Fbxo11,Pik3r1,Thoc2,Mbd5,Psen1,Inpp5d,Atp6ap2,Hpse,Dync1h1,Iqgap1,Vps54,Sp100,Notch2,Ifnar2,Acer3,Ubr3,Dip2b,Tns3,Cr1l,Yme1l1,Med15,Hdac8,Park7,Rab18,Fcer1g,Ass1,Irf1,Ndfip1,Fli1,Nedd9,Cd2ap,Ep300,Zfand5,Lncpint,Cbfb,Fbxw7,Gbp5,Ncor1,Xist,Alkbh5,Ap1g1,Zc3h13,Tpm3,Lcp2,Ogt,Gbp4,Rap1a,Lims1,Itpr1,Apaf1,Furin,Itgb2,Ctnnb1,Hsbp1,Psap,Ankrd11,Ubb,Ago2,Mef2a,Nr2c2,Golga4,Rasa1,Gigyf2,Ifi203,Ctsc,Dlg1,Tgfb1,Ap2b1,Selenok,Trip11,Il2rg,Ldha,Nfil3,Rab14,Itsn2,Epb41,Skil,Mark2,Pim1,Ppp1r12a,Nr3c1,Ncoa2,Sbno2,Lgals1,Gpi1,Ddx6,Tet2,Casp1,Zbtb20,Clec12a,Adam9,Krit1,Mef2d,Unc93b1,Cd81,Dennd5a,Mapk14,Glrx3,Rnf19b,Ogdh,Rtf1,Stat5b,Pik3cd,Rest,Raf1,Nfkb1,Ubr5,Dbnl,Cd300a,Alcam,Sbds,Ncf1,Stk24,Brd4,Pdlim5,Max,Smad2,Tank,Asap1,B2m,Hipk1,Bbx,Ehd1,Safb2,Filip1l,Cd274,Acp5,Btbd7,Gak,Arhgdib,Git2,Rtn4,Tmem135,Cd44,Ppp2ca,Clic4,Gng5,Hsp90aa1,Dock4,Bcl2a1d,Tut4,Oga,Sdccag8,Trio,Kmt5b,Fgfr2,Rasa3,Kmt2e,Gab2,Anxa2,Ptpre,Idh1,Tasor,Washc4,Rictor,Ubap2l,Tbk1,Eif2ak2,Ccdc47,Dusp1,Riok3,Dync1i2,Sri,Zfp800,Trappc6b,Spag9,Cd47",multicellular organismal process,mtb,pos,neg,mln,28,iMO3,GO:0032501,multicellular organismal process,NA
GO:0048869,7.242286371865792e-10,1.1672151535990368e-6,0.8012155746177786,0.24507494806848468,2.1246594987031635,614,"Apoe,C3,Mmp14,Sgk1,Ccl5,Nrp2,Slc7a11,Tnfaip2,Csf1r,Ctsb,Adam17,Dnmt3a,Sirpa,Sod2,Ptgs2,Creb5,Braf,Rreb1,Taok1,Hif1a,Ninj1,Lipa,Elf2,Osbpl8,Nfe2l2,Cnot4,Tmod3,Ncoa1,Cflar,Stk3,Cd53,Lrmda,Myof,Cebpb,Clasp2,Grn,Mitf,Nptn,Dleu2,Zswim6,Fcgr2b,Tnfrsf1b,Macf1,Ikzf1,Kif13b,Map4,Rac2,Nf1,Rtn3,Taok3,Myo1e,Sgpl1,Gna13,Tcf12,Lrrk2,Numb,Sh3glb1,Ptk2b,Kdm2a,Prkar1a,Plcl2,Wasf2,Jun,Cyld,Tut7,Eif6,Rab1a,Abcc1,Ptpra,P2rx4,Emb,Klf7,Vdac1,Cd38,Mdm2,Chd2,Sorl1,Icam1,Smyd3,Mafb,Lpl,Scarb2,Ppp3ca,Plekhm3,Sema4d,Rbm47,Glg1,Fto,Casp4,Man2a1,Sdc1,Zeb2,Lgals3,Zmiz1,Zzef1,Abi1,Eif4g3,Dnajb6,Vcam1,Il1b,Ambra1,Pbrm1,Dock11,Tpd52,Malt1,Snx10,Ifi204,Nck1,Gsk3b,Mapk1,Huwe1,Brd2,Sec24b,Lrrc8c,Hexa,Tnfaip3,Fbxw11,Arid1a,Plekha1,Dock5,H2-D1,Kif5b,Lmo4,Vps13b,Tnrc6c,Pten,Ubash3b,Klf13,Wwox,Atf7,Tlr2,Phf14,Nckap1l,Sdc4,Sqstm1,Ywhag,Crebbp,Mib1,Brd1,Hectd1,Rapgef2,Rere,Blvrb,Vps13a,Irf2bp2,Rptor,B3gnt2,Il15ra,Xdh,Setd3,Bhlhe40,Exoc4,Asah1,Gnaq,Anxa4,Sdcbp,Itgb1,Celf1,Soat1,Ccdc88a,Ggnbp2,Mga,Abi3,Tnfrsf1a,Mndal,Nrros,Arid5b,Ptpn6,Atg5,Axl,Trpm2,Fubp1,Ctcf,Svil,Slc6a6,Cdk12,Aplp2,Wdr7,Ankrd17,Pirb,Ptbp3,Rheb,Usp9x,Arfgef1,Vsir,Naa15,Nfkbiz,Adam10,Fkbp8,Clec2d,Rnf7,Ldlrad4,Pebp1,Tgfbi,Nedd4l,Grb2,Lilrb4a,App,Syk,Retreg1,Clasp1,Cmtm7,Mtpn,Pgk1,Mecp2,Ncoa3,Hexb,Slamf8,Ap3b1,Pnp,Cd63,Snx3,Rab32,Psme4,Pi4ka,Ripor2,Strap,Arf1,Pias1,Akap9,Fryl,Srgap2,Rab10,Kidins220,C1qc,Nlrp3,Anpep,Tyrobp,Cul3,Suco,Vav1,Kat6a,Ncoa6,Gpx4,Xrn2,Apc,Igtp,Atf2,Pitpna,Fbxl17,Myh9,Prex1,Kmt2a,Senp2,Cd300lf,Chd4,Map4k4,Stat3,Cdk13,Map2k2,Mta3,Ccr5,Fbxo11,Pik3r1,Thoc2,Psen1,Inpp5d,Hpse,Iqgap1,Vps54,Notch2,Ifnar2,Dip2b,Slfn5,Hdac8,Fcer1g,Irf1,Ndfip1,Fli1,Nedd9,Cd2ap,Tsix,Ep300,Lncpint,Cbfb,Fbxw7,Ncor1,Xist,Alkbh5,Aff4,Ap1g1,Airn,Ogt,Rap1a,Itpr1,Apaf1,Ctnnb1,Hsbp1,Psap,Ankrd11,Eef2,Ubb,Ago2,Mef2a,Nr2c2,Golga4,Stau1,Gigyf2,Ifi203,Tgfb1,Selenok,Trip11,Il2rg,Nfil3,Itsn2,Skil,Mark2,Pim1,Ppp1r12a,Nr3c1,Sbno2,Lgals1,Ddx6,Tet2,Casp1,Clec12a,Rilpl2,Mef2d,Cd81,Dennd5a,Mapk14,Ogdh,Apobec3,Rtf1,Stat5b,Pik3cd,Rest,Raf1,Psmd11,Dbnl,Alcam,Sbds,Stk24,Brd4,Pdlim5,Smad2,Asap1,B2m,Hipk1,Ehd1,Hivep3,Safb2",cellular developmental process,mtb,pos,neg,mln,28,iMO3,GO:0048869,cell differentiation,NA
GO:0042254,1.2612381462109575e-9,1.7423104105514228e-6,0.7881868108002371,-0.40235071232022673,-3.635963461983792,54,"Rpl5,Rps14,Rpl14,Rps4x,Rps3a1,Rpl38,Rpl27,Rps9,Rpl7,Rpl35a,Rps7,Rpl24,Rps24,Rps11,Rpsa,Rps5,Rps6,Rps15,Rps28,Ncl,Rps8,Rps16,Rplp0,Npm1,Eif5b,Rps23,Rpl26,Rps12,Rps27a,Rps15a,Rps19,Rpl7a,Trmt112,Rpl35,Ddx3x,Nop10,Ran,Rpl11,Rps21,Rps13,Fau,Ddx17,Chd7,Imp3",ribosome biogenesis,mtb,pos,neg,mln,28,iMO3,GO:0042254,ribosome biogenesis,NA
GO:0030154,3.2453301739105726e-9,3.9227928477144045e-6,0.7749390301364363,0.24603377516760305,2.132841072573146,613,"Apoe,C3,Mmp14,Sgk1,Ccl5,Nrp2,Slc7a11,Tnfaip2,Csf1r,Ctsb,Adam17,Dnmt3a,Sirpa,Sod2,Ptgs2,Creb5,Braf,Rreb1,Taok1,Hif1a,Ninj1,Lipa,Elf2,Osbpl8,Nfe2l2,Cnot4,Tmod3,Ncoa1,Cflar,Stk3,Cd53,Lrmda,Myof,Cebpb,Clasp2,Grn,Mitf,Nptn,Dleu2,Zswim6,Fcgr2b,Tnfrsf1b,Macf1,Ikzf1,Kif13b,Map4,Rac2,Nf1,Rtn3,Taok3,Myo1e,Sgpl1,Gna13,Tcf12,Lrrk2,Numb,Sh3glb1,Ptk2b,Kdm2a,Prkar1a,Plcl2,Wasf2,Jun,Cyld,Tut7,Eif6,Rab1a,Abcc1,Ptpra,P2rx4,Emb,Klf7,Vdac1,Cd38,Mdm2,Chd2,Sorl1,Icam1,Smyd3,Mafb,Lpl,Scarb2,Ppp3ca,Plekhm3,Sema4d,Rbm47,Glg1,Fto,Casp4,Man2a1,Sdc1,Zeb2,Lgals3,Zmiz1,Zzef1,Abi1,Eif4g3,Dnajb6,Vcam1,Il1b,Ambra1,Pbrm1,Dock11,Tpd52,Malt1,Snx10,Ifi204,Nck1,Gsk3b,Mapk1,Huwe1,Brd2,Sec24b,Lrrc8c,Hexa,Tnfaip3,Fbxw11,Arid1a,Plekha1,Dock5,H2-D1,Kif5b,Lmo4,Vps13b,Tnrc6c,Pten,Ubash3b,Klf13,Wwox,Atf7,Tlr2,Phf14,Nckap1l,Sdc4,Sqstm1,Ywhag,Crebbp,Mib1,Brd1,Hectd1,Rapgef2,Rere,Blvrb,Vps13a,Irf2bp2,Rptor,B3gnt2,Il15ra,Xdh,Setd3,Bhlhe40,Exoc4,Asah1,Gnaq,Anxa4,Sdcbp,Itgb1,Celf1,Soat1,Ccdc88a,Ggnbp2,Mga,Abi3,Tnfrsf1a,Mndal,Nrros,Arid5b,Ptpn6,Atg5,Axl,Trpm2,Fubp1,Ctcf,Svil,Slc6a6,Cdk12,Aplp2,Wdr7,Ankrd17,Pirb,Ptbp3,Rheb,Usp9x,Arfgef1,Vsir,Naa15,Nfkbiz,Adam10,Fkbp8,Clec2d,Rnf7,Ldlrad4,Pebp1,Tgfbi,Nedd4l,Grb2,Lilrb4a,App,Syk,Retreg1,Clasp1,Cmtm7,Mtpn,Pgk1,Mecp2,Ncoa3,Hexb,Slamf8,Ap3b1,Pnp,Cd63,Snx3,Rab32,Psme4,Pi4ka,Ripor2,Strap,Arf1,Pias1,Akap9,Fryl,Srgap2,Rab10,Kidins220,C1qc,Nlrp3,Anpep,Tyrobp,Cul3,Suco,Vav1,Kat6a,Ncoa6,Gpx4,Xrn2,Apc,Igtp,Atf2,Pitpna,Fbxl17,Myh9,Prex1,Kmt2a,Senp2,Cd300lf,Chd4,Map4k4,Stat3,Cdk13,Map2k2,Mta3,Ccr5,Fbxo11,Pik3r1,Thoc2,Psen1,Inpp5d,Hpse,Iqgap1,Vps54,Notch2,Ifnar2,Dip2b,Slfn5,Hdac8,Fcer1g,Irf1,Ndfip1,Fli1,Nedd9,Cd2ap,Tsix,Ep300,Lncpint,Cbfb,Fbxw7,Ncor1,Xist,Alkbh5,Aff4,Ap1g1,Airn,Ogt,Rap1a,Itpr1,Apaf1,Ctnnb1,Hsbp1,Psap,Ankrd11,Eef2,Ubb,Ago2,Mef2a,Nr2c2,Golga4,Stau1,Gigyf2,Ifi203,Tgfb1,Selenok,Trip11,Il2rg,Nfil3,Itsn2,Skil,Mark2,Pim1,Ppp1r12a,Nr3c1,Sbno2,Lgals1,Ddx6,Tet2,Casp1,Clec12a,Rilpl2,Mef2d,Cd81,Dennd5a,Mapk14,Ogdh,Apobec3,Rtf1,Stat5b,Pik3cd,Rest,Raf1,Psmd11,Dbnl,Alcam,Sbds,Stk24,Brd4,Pdlim5,Smad2,Asap1,B2m,Hipk1,Ehd1,Hivep3,Safb2",cell differentiation,mtb,pos,neg,mln,28,iMO3,GO:0030154,cell differentiation,NA
